Event_ID_decimal,Event_Type,Main_Event,Hazard,Hazard_edits,Hazard_checks,Source,Event_Name,Location,Location_edit,"Location
_check",GID(s),Start_Year,Start_Year_edit,Start_Year_check,Start_Month,Start_Month_edit,Start_Month_check,Start_Day,Start_Day_edit,Start_Day_check,Start_Date_RAW,Start_Date_ID,End_Year,End_Year_edit,End_Year_check,End_Month,End_Month_edit,End_Month_check,End_Day,End_Day_edit,End_Day_check,End_Date_RAW,End_Date_ID,Injured_Min,Injured_Min_check,Injured_Min_edit,Injured_Max,Injured_Max_check,Injured_Max_edit,Injured_RAW,Injured_ID,Deaths_Min,Deaths_Min_check,Deaths_Min_edit,Deaths_Max,Deaths_Max_check,Deaths_Max_edit,Deaths_RAW,Deaths_ID,Displaced_Min,Displaced_Min_check,Displaced_Min_edit,Displaced_Max,Displaced_Max_check,Displaced_Max_edit,Displaced_RAW,Displaced_ID,Homelessness_Min,Homelessness_Min_check,Homelessness_Min_edit,Homelessness_Max,Homelessness_Max_check,Homelessness_Max_edit,Homelessness_RAW,Homelessness_ID,Affected_Min,Affected_Min_check,Affected_Min_edit,Affected_Max,Affected_Max_check,Affected_Max_edit,Affected_RAW,Affected_ID,Buildings_Damaged_Min,Buildings_Damaged_Min_check,Buildings_Damaged_Min_edit,Buildings_Damaged_Max,Buildings_Damaged_Max_check,Buildings_Damaged_Max_edit,Building_RAW,Building_ID,Insured_Damage_Min,Insured_Damage_Min_check,Insured_Damage_Min_edit,Insured_Damage_Max,"Insured_Damage_Max
_check",Insured_Damage_Max_edit,Insured_Damage_Unit,"Insured_Damage_Unit
_check",Insured_Damage_Unit_edit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_check,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,"Insured_Damage_Inflation_Adjusted_Year
_check",Insured_Damage_Inflation_Adjusted_Year_edit,Insured_Damage_RAW,Insured_Damage_ID,Damage_Min,"Damage_Min
_check",Damage_Min_edit,Damage_Max,"Damage_Max
_check",Damage_Max_edit,Damage_Units,"Damage_Units
_check",Damage_Units_edits,Damage_Inflation_Adjusted,"Damage_Inflation_Adjusted
_check",Damage_Inflation_Adjusted_edits,Damage_Inflation_Adjusted_Year,"Damage_Inflation_Adjusted_Year
_chec",Damage_Inflation_Adjusted_Year_edit,Damage_RAW,Damage_ID,Annotation Code,count towards total,Total impact fields changd,Total change in date field,Total change in location,is annotated,duplicate?,count_for_stats?
227.02,Single,,,,,,,Seattle&US,,,,2012,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
228.00,Single,Tropical Storm/Cyclone,Wind|Flood,,,https://en.wikipedia.org/wiki/Hurricane_Dot_(1959),Hurricane Dot (1959)   ,Hawaii,,,,1959,,,8,,,1,,,,,1959,,,8,,,8,,,,,NULL,,,NULL,,,,,2,,,2,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,6000000,,,6000000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
229.00,Single,Tropical Storm/Cyclone,Wind|Flood,,,https://en.wikipedia.org/wiki/1922_Shantou_typhoon,1922 Shantou typhoon   ,Philippines|China,,,,1922,,,7,,,27,,,,,1922,,,8,,,3,,,,,NULL,,,NULL,,,,,50000,,,100000,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
230.00,Single,Tropical Storm/Cyclone,Wind|Flood,,,https://en.wikipedia.org/wiki/Tropical_Storm_Nestor_(2019),Tropical Storm Nestor (2019)   ,Yucatan Peninsula&Mexico|the United States,,,,2019,,,10,,,18,,,,,2019,,,10,,,21,,,,,NULL,,,NULL,,,,,3,,,3,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,150000000,,,150000000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
231.00,Single,Tropical Storm/Cyclone,Wind|Flood|Lighting,,,https://en.wikipedia.org/wiki/Hurricane_Orlene_(2022),Hurricane Orlene (2022)   ,Mexico,,,,2022,,,9,,,28,,,,,2022,,,10,,,3,,,,,NULL,,,NULL,,,,,0,,,0,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,600000,,,600000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
232.00,Single,Tropical Storm/Cyclone,Wind|Flood|Lighting,,,https://en.wikipedia.org/wiki/Hurricane_Rafael,Hurricane Rafael   ,Lesser Antilles|Puerto Rico|Bermuda & the United Kingdom|Atlantic Canada&Canada|United States|Azores&Portugal|Western Europe,,,,2012,,,10,,,12,,,,,2012,,,10,,,26,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,1000000,,,2000000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
233.00,Single,Tropical Storm/Cyclone,Wind|Flood|Lighting,,,https://en.wikipedia.org/wiki/Typhoon_Irma_(1981),Typhoon Irma (1981)   ,Philippines,,,,1981,,,11,,,18,,,,,1981,,,11,,,27,,,,,109,,,109,,,,,595,,,595,,,,,NULL,,,NULL,,,,,30000,,,50000,,,,,482678,,,482678,,,,,119233,,,119233,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,63300000,,,63300000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
234.00,Single,Tropical Storm/Cyclone,Wind|Flood|Lighting,,,https://en.wikipedia.org/wiki/Hurricane_Henri,Hurricane Henri   ,Bermuda & the United Kingdom|United States|southern Nova Scotia&Canada,,,,2021,,,8,,,15,,,,,2021,,,8,,,24,,,,,NULL,,,NULL,,,,,2,,,2,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,700000000,,,700000000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
235.00,Single,Tropical Storm/Cyclone,Wind|Flood,,,https://en.wikipedia.org/wiki/1876_San_Felipe_hurricane,1876 San Felipe hurricane   ,Antigua&Antigua and Barbuda|St. Kitts& The Federation of Saint Kitts and Nevis|Virgin Islands|Puerto Rico|Hispaniola|the Carolinas&the United States,,,,1876,,,9,,,12,,,,,1876,,,9,,,19,,,,,NULL,,,NULL,,,,,21,,,21,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
236.00,Single,Tropical Storm/Cyclone,Wind,,,https://en.wikipedia.org/wiki/Hurricane_Tanya,Hurricane Tanya   ,Azores&Portugal,,,,1995,,,10,,,27,,,,,1995,,,11,,,3,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
237.00,Single,Extratropical Storm/Cyclone,Wind,,,https://en.wikipedia.org/wiki/Independence_Day_Derecho_of_1977,Independence Day Derecho of 1977   ,northern Great Plains&the United States,,,,1977,,,7,,,4,,,,,1977,,,7,,,4,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
237.01,Single,,,,,,,Winsconsin&US,,,,1977,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,,,35,,,35,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
237.02,Single,,,,,,,Connors Lake&Sawyer County&Winsconsin&US,,,,1977,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
237.03,Single,,,,,,,Price County&Winconsin&US,,,,1977,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,,,20,,,20,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
237.04,Single,,,,,,,Philips&Winconsin&US,,,,1977,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,30,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
237.05,Single,,,,,,,Oneida&Winsconsin&US,,,,1977,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,,,7,,,7,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
237.06,Single,,,,,,,Michigan&US,,,,1977,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,,,2,,,2,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
238.00,Single,Flood,Flood,,,https://en.wikipedia.org/wiki/Early_2014_Sabah_floods,Early 2014 Sabah floods   ,Interior Division of Sabah&Sabah&Malaysia|Kota Kinabalu&Sabah&Malaysia|Penampang&Sabah&Malaysia|Tuaran&Sabah&Malaysia,,,,2014,,,2,,,13,,,,,2014,,,2,,,18,,,,,NULL,,,NULL,,,,,2,,,2,,,,,4001,,,5001,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,2000000,,,9000000,,,MYR,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
239.00,Single,Tropical Storm/Cyclone,Wind|Flood|Lighting,,,https://en.wikipedia.org/wiki/Tropical_Storm_Etau_(2009),Tropical Storm Etau (2009)   ,Hyōgo Prefecture&Japan,,,,2009,,,8,,,8,,,,,2009,,,8,,,16,,,,,NULL,,,NULL,,,,,28,,,28,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,87500000,,,87500000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
239.01,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Tropical_Storm_Etau_(2009),Tropical Storm Etau (2009)   ,Tokushima&Japan|Shikoku&Japan,,,,2009,,,8,,,8,,,,,2009,,,8,,,16,,,,,NULL,,,NULL,,,,,26,,,26,,,,,800,,,800,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
239.02,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Tropical_Storm_Etau_(2009),Tropical Storm Etau (2009)   ,Japan,,,,2009,,,8,,,8,,,,,2009,,,8,,,16,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,140000,,,140000,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
240.00,Single,Tropical Storm/Cyclone,Wind|Flood,,,https://en.wikipedia.org/wiki/1945_Outer_Banks_hurricane,1945 Outer Banks hurricane   ,Florida&the United States|Georgia&the United States|South Carolina&the United States|North Carolina&the United States,,,,1945,,,6,,,20,,,,,1945,,,7,,,4,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,75000,,,75000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
240.01,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/1945_Outer_Banks_hurricane,1945 Outer Banks hurricane   ,Wilmington&North Carolina&the United States,,,,1945,,,6,,,20,,,,,1945,,,7,,,4,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,5000,,,5000,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
240.02,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/1945_Outer_Banks_hurricane,1945 Outer Banks hurricane   ,Miami&Florida&the United States,,,,1945,,,6,,,20,,,,,1945,,,7,,,4,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,75000,,,75000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
241.00,Single,Tropical Storm/Cyclone,Wind|Flood|Lighting,,,https://en.wikipedia.org/wiki/Tropical_Storm_Kiko_(2007),Tropical Storm Kiko (2007)   ,Mexico,,,,2007,,,10,,,15,,,,,2007,,,10,,,23,,,,,NULL,,,NULL,,,,,15,,,15,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,0,,,0,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.00,Single,Tropical Storm/Cyclone,Wind|Flood,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Mariana Islands|Philippines|Taiwan&China|Japan|Kamchatka Peninsula,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,5,,,5,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,750000000,,,750000000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.01,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Japan,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,5,,,5,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,750000000,,,750000000,,,USD,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.02,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Fujian&China|Zhejiang&China,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,5,,,5,,,,,200000,,,200000,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.03,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Southern Japan&Japan,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,640000,,,640000,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.04,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Saiki City&Oita Prefecture&Kyushu&Japan|Tsukumi City&Oita Prefecture&Kyushu&Japan,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,1424,,,1424,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.05,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Kagawa Prefecture&Shikoku&Japan,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.06,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Kōchi Prefecture&Shikoku&Japan,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,3,,,3,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
242.07,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Talim_(2017),Typhoon Talim (2017)   ,Hokkaido&Hokkaidō&Japan,,,,2017,,,9,,,8,,,,,2017,,,9,,,22,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.00,Single,Tropical Storm/Cyclone,Wind|Flood|Lighting,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Caroline Islands|Guam&the United States|Japan|South Korea,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,3,,,3,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,632000000,,,632000000,,,USD,,,No,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.01,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Kyūshū&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,90000,,,90000,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.02,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   , Kōriyama&Tōhoku&Japan|Fukushima&Tōhoku&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.03,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   , Nagiso&Chūbu&Japan|Nagano&Chūbu&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.04,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Seiyo&Shikoku&Japan|Ehime&Shikoku&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.05,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Nagano&Chūbu&Japan|Okinawa&Kyūshū&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,11,,,11,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.06,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Okinawa&Kyūshū&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,19,,,19,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,3080000000,,,3080000000,,,JPY,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.07,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Shikoku&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,1,,,1,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.08,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Yamagata&Tōhoku&Japan,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,56,,,56,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
243.09,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Typhoon_Neoguri_(2014),Typhoon Neoguri (2014)   ,Jeju&South Korea,,,,2014,,,7,,,2,,,,,2014,,,7,,,13,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,223000000,,,223000000,,,KRW,,,NULL,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
244.00,Single,Tropical Storm/Cyclone,Wind|Flood,,,https://en.wikipedia.org/wiki/Typhoon_Skip,Typhoon Skip   ,Philippines,,,,1988,,,11,,,3,,,,,1988,,,11,,,12,,,,,146,,,146,,,,,237,,,237,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,,,3027601,,,3027601,,,,,NULL,,,NULL,,,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,,,132000000,,,132000000,,,USD,,,NO,,,NULL,,,,,not annotated,TRUE,,,,FALSE,FALSE,FALSE
