,parent_event_id,main_event,sub_events,Event_ID_decimal,Event_Type,Main_Event,Source,Event_Name,UUID,GID(s),level,Location,Hazard,Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
406,84,,"['mAUsAB3', 'dCHCLuv', 'WUYRMEY']",84.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,UcehnoM,"['MNP,JPN,USA.2_1']",main,"['Mariana Islands', 'Japan', 'Alaska&the United States']","['Wind', 'Flood', 'Lighting']",2014,9,28,2014,10,12,NULL,NULL,11,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100000000,100000000,USD,No,NULL
410,85,,"['wynkXiG', '9v2hkew', 'JcNiSDa', 'R9rEU5j', 'e9WcyDy', '3KQwz7b', 'GtwFbfX', 'dcYfd5f', 'ysXEoQY', 'a6sRBZT']",85.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,mRYbH55,"['AR6-8,TTO,ATG,BRB,GRD,DMA,KNA,LCA,PRI,DOM,HTI,JAM,CUB,CUB.8_1,USA,CAN']",main,"['Lesser Antilles', 'Puerto Rico', 'Hispaniola', 'Jamaica', 'Cuba', 'Isle of Youth', 'the United States', 'Canada']","['Wind', 'Flood']",2000,9,15,2000,9,25,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16000000,16000000,USD,No,NULL
421,86,,['t9wNABe'],86.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Cyclone_Hollanda,Cyclone Hollanda   ,F67TZ7j,"['MUS,REU']",main,"['Mauritius', 'Réunion']","['Wind', 'Flood']",1994,2,6,1994,2,15,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135000000,135000000,USD,No,NULL
2149,572,,['NpWHGPy'],572.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,July 1743 heatwave in China,C46iuqZ,['CHN'],main,['China'],['Heatwave'],1743,7,NULL,1743,7,NULL,NULL,NULL,11400,11400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2151,573,,[],573.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,July 1757 heatwave,T9mWsaK,['Europe'],main,['Europe'],['Heatwave'],1757,7,NULL,1757,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2152,574,,[],574.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1808 United Kingdom heat wave,2dET5fN,['GBR'],main,['United Kingdom'],['Heatwave'],1808,NULL,NULL,1808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2153,575,,[],575.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1881 North American heat wave,okUZ73d,['North America'],main,['North America'],['Heatwave'],1881,NULL,NULL,1881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2154,576,,[],576.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1896 Eastern North America heat wave,bPGZhfZ,['North America'],main,['North America'],['Heatwave'],1896,8,NULL,1896,8,NULL,NULL,NULL,1500,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2155,577,,['gfGEPnZ'],577.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1900 The week of fire,RGjS3w4,"['ARG.1_1,ARG.21.12_1']",main,"['Buenos Aires&Argentina', 'Rosario&Argentina']",['Heatwave'],1900,2,1,1900,2,8,NULL,NULL,478,479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2157,578,,['Vq5QQLZ'],578.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1901 eastern United States heat wave,DTkBySF,['USA'],main,['Eastern United States&the United States'],['Heatwave'],1901,NULL,NULL,1901,NULL,NULL,NULL,NULL,9500,9500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2159,579,,[],579.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1906 United Kingdom heat wave,2qYAe2H,['GBR'],main,['the United Kingdom'],['Heatwave'],1906,8,NULL,1906,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2160,580,,['84wiz7L'],580.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1911 Eastern North America heat wave,hf3f8N2,"['AR6-5,G-ENA,USA']",main,"['Eastern North America', 'the United States']",['Heatwave'],1911,NULL,NULL,1911,NULL,NULL,NULL,NULL,380,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2162,581,,[],581.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1911 United Kingdom heat wave,ULAVLjk,['GBR'],main,['the United Kingdom'],['Heatwave'],1911,7,NULL,1911,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2163,582,,[],582.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1911 France heat wave,4NcTm5X,['FRA'],main,['France'],['Heatwave'],1911,NULL,NULL,1911,NULL,NULL,NULL,NULL,41072,41072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2164,583,,['z4UAMK6'],583.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1913 California heat wave,Ue43rdh,['USA.5_1'],main,['California&the United States'],['Heatwave'],1913,7,NULL,1913,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2166,584,,['XH72Mrg'],584.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves, July 1921 heat wave,A67hPMb,"['CAN,USA,GBR']",main,"['Eastern Canada&Canada', 'Northeastern United States&the United States', 'Central England&the United Kingdom']",['Heatwave'],1921,7,NULL,1921,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2168,585,,['5S555UN'],585.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1923-1924,YSabPjh,['AUS.11.46_1'],main,['Marble Bar&Pilbara&Australia'],['Heatwave'],1923,10,31,1924,4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2170,586,,[],586.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1930s North American heat waves,J922rhB,['North America'],main,['North America'],['Heatwave'],1930,NULL,NULL,1938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2171,587,,"['mdVVjeC', 'Q7uECLo']",587.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1936 North American heat wave,hgFiKrN,"['USA,CAN']",main,"['the United States', 'Canada']",['Heatwave'],1936,NULL,NULL,1936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2175,589,,['RzZCg5S'],589.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1947 Paris heat wave,SpRuPkx,['FRA.8.3_1'],main,['Paris&France'],['Heatwave'],1947,6,26,1947,6,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2177,590,,['7Bb7jmq'],590.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1950s Central and Southern United States heat waves,odAxwaL,['USA'],main,['Central and Southern United States&the United States'],['Heatwave'],1952,NULL,NULL,1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2179,591,,['8eWeeZ3'],591.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,October 1952 Romania heat wave,sgDJREj,['ROU'],main,['Romania'],['Heatwave'],1952,10,NULL,1952,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2181,592,,[],592.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1955 United Kingdom heat wave,CgQYMUu,['GBR'],main,['the United Kingdom'],['Heatwave'],1955,NULL,NULL,1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2182,593,,['7ey3Qoc'],593.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1960 South Australia heat wave,c395DZa,['AUS.8_1'],main,['Oodnadatta&South Australia&Australia'],['Heatwave'],1960,1,2,1960,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2184,594,,['n5kjCwb'],594.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1972 Northeastern United States heat wave,NW88Eg8,"['USA.33_1,USA']",main,"['New York&the United States', 'Northeastern United States&the United States']",['Heatwave'],1972,NULL,NULL,1972,NULL,NULL,NULL,NULL,800,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2186,595,,['evp5TZ8'],595.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1976 United Kingdom heat wave,TMnkJfs,['GBR'],main,['the United Kingdom'],['Heatwave'],1976,NULL,NULL,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2188,596,,"['hwhieuV', 'Tg44vDD', 'ALMSBAH']",596.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1980 United States heat wave,qTikT6s,['USA'],main,['the United States'],['Heatwave'],1980,NULL,NULL,1980,NULL,NULL,NULL,NULL,1000,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20000000000,20000000000,USD,Yes,1980
2192,597,,[],597.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,August 1981 heat wave,2PPSaYw,['AR6-47'],main,['Pacific Northwest&North Pacific Ocean'],['Heatwave'],1981,8,NULL,1981,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2193,598,,['kJcFcEi'],598.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1983 US heat wave,GESxT3C,"['USA.16_1,USA.26_1,USA.14_1,USA.23_1,USA.50_1,USA.15_1,USA.36_1,USA.24_1,USA.17_1,USA.28_1,USA.18_1']",main,"['Iowa&the United States', 'Missouri&the United States', 'Illinois&the United States', 'Michigan&the United States', 'Wisconsin&the United States', 'Indiana&the United States', 'Ohio&the United States', 'Minnesota&the United States', 'Kansas&the United States', 'Nebraska&the United States', 'Kentucky&the United States']",['Heatwave'],1983,NULL,NULL,1983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195,599,,[],599.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1983 United Kingdom heat wave,yneniTn,['GBR'],main,['the United Kingdom'],['Heatwave'],1983,7,NULL,1983,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196,600,,['eR3EPuR'],600.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1987 Athens heat wave,WpqMAes,['GRC.3.1.12_1'],main,['Athens&Greece'],['Heatwave'],1987,7,20,1987,7,31,NULL,NULL,1001,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2198,601,,[],601.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1988 US heat spells,5RFkPXC,['USA'],main,['the United States'],['Heatwave'],1988,NULL,NULL,1988,NULL,NULL,NULL,NULL,5000,10000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2199,602,,['YB7F6qv'],602.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1990 United Kingdom heat wave,4fXssxn,['GBR'],main,['the United Kingdom'],['Heatwave'],1990,NULL,NULL,1990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2201,603,,[],603.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1990 France heat,LtDn8xW,['FRA'],main,['France'],['Heatwave'],1990,NULL,NULL,1990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2202,604,,[],604.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1994 Poland heat wave,EVcmkYU,['POL'],main,['Poland'],['Heatwave'],1994,7,NULL,1994,8,NULL,NULL,NULL,1076,1076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2203,605,,['KTAo9Eg'],605.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1995 California heat wave,MQoXPC6,['USA.5_1'],main,['California&the United States'],['Heatwave'],1995,2,NULL,1995,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2205,606,,['hVrGUbu'],606.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1995 Chicago heat wave,eQKhQGs,"['USA.14_1,USA.50_1']",main,"['Chicago&Illinois&the United States', 'Wisconsin&the United States']",['Heatwave'],1995,NULL,NULL,1995,NULL,NULL,NULL,NULL,778,779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2207,607,,['mFgdXj6'],607.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1995 United Kingdom heat wave,tYYLqky,['GBR'],main,['the United Kingdom'],['Heatwave'],1995,NULL,NULL,1995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2209,608,,['xdNnsuD'],608.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1996 California heat wave,wcHtQcX,['USA.5_1'],main,['California&the United States'],['Heatwave'],1996,2,NULL,1996,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2211,609,,[],609.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1997 United Kingdom heat wave,KehuR9T,['GBR'],main,['the United Kingdom'],['Heatwave'],1997,8,NULL,1997,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212,610,,['FQw4f39'],610.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1999 Eastern US heat wave,sed33mP,"['USA.21_1,USA.8_1,USA.31_1,USA.40_1,USA.49_1']",main,"['Maryland&the United States', 'Delaware&the United States', 'New Jersey&the United States', 'Rhode Island&the United States', 'West Virginia&the United States']",['Heatwave'],1999,NULL,NULL,1999,NULL,NULL,NULL,NULL,502,502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2214,611,,['5cksdxh'],611.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2000 Southern US heat wave,JpUWNzc,['USA'],main,['Southern United States&the United States'],['Heatwave'],2000,NULL,NULL,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2216,612,,['Y8hETYi'],612.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2001 US and Canada heat wave,cGqtD9G,"['USA,CAN']",main,"['the United States', 'Canada']",['Heatwave'],2001,8,NULL,2001,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2218,613,,['oeZUHrz'],613.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2002 Eastern United States heat wave,4Pzvwx5,['USA'],main,['Eastern United States&the United States'],['Heatwave'],2002,4,NULL,2002,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2220,614,,[],614.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2002 China heat wave,HLUgLTt,['CHN'],main,['China'],['Heatwave'],2002,7,NULL,2002,7,NULL,3501,3601,7,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2221,615,,[],615.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2003 United Kingdom heat wave,hbS36Eu,"['GBR.1_1,GBR.4_1']",main,"['England&the United Kingdom', 'Wales&the United Kingdom']",['Heatwave'],2003,4,NULL,2003,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2222,616,,['ZboX3QT'],616.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,European heat wave of 2003,JJJEWpj,"['ESP,GBR.1_1,FRA,PRT']",main,"['Spain', 'England', 'France', 'Portugal']",['Heatwave'],2003,NULL,NULL,2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2224,617,,['so9mgUe'],617.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,European heat wave of 2006,LUiUv8b,"['FRA.8.3_1,IRL,BEL,LUX,NLD,DEU,GBR,DNK,SWE,GBR.1_1,GBR.3_1,GBR.4_1']",main,"['Paris&France', 'Ireland', 'Belgium', 'Luxembourg', 'the Netherlands', 'Germany', 'the United Kingdom', 'Denmark', 'Sweden', 'England&the United Kingdom', 'Scotland&the United Kingdom', 'Wales&the United Kingdom']",['Heatwave'],2006,NULL,NULL,2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2226,618,,['UUcKUkG'],618.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2006 North American heat wave,xxq3iXy,"['USA,CAN']",main,"['the United States', 'Canada']",['Heatwave'],2006,7,NULL,2006,8,NULL,NULL,NULL,221,231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2228,619,,[],619.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,European heat wave of 2007,4F7QQy2,['BGR'],main,['Bulgaria'],['Heatwave'],2007,6,NULL,2006,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2229,620,,['vVRhAJL'],620.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2007 Asian heat wave,QiewTzV,['IND.19.14.2_1'],main,['Datia&India'],['Heatwave'],2007,NULL,NULL,2007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2231,621,,"['27PnyH6', 'ZwHMpyS']",621.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2008 Australian heat wave,YwHiExn,['AUS'],main,['Australia'],['Heatwave'],2008,NULL,NULL,2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2234,622,,['Srfu8cV'],622.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2008 Eastern US heat wave,75XR4TG,['USA'],main,['Eastern United States&the United States'],['Heatwave'],2008,6,6,2008,6,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2236,623,,"['TtFr35h', 'uXFsiaD']",623.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2009 Australian heat wave,vXxRuJb,['AUS'],main,['Australia'],['Heatwave'],2009,NULL,NULL,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2239,624,,"['PyLWrVt', '9H8C3oE']",624.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2009 Argentina winter heat wave,bcDCUfP,['ARG'],main,['Argentina'],['Heatwave'],2009,8,24,2009,8,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2242,625,,"['iWazkPN', 'HzFcA52', 'GvuUFjA', 'UsJ5y7d', 'tR6sPPj', 'HKUngVz', '8dCrsFZ', 'WkhUyh9']",625.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,Northern Hemisphere summer heat wave of 2010,FdHghju,[''],main,['Northern hemisphere'],['Heatwave'],2010,NULL,NULL,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2253,629,,['CoYAuUF'],629.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2011 North American heat wave,Xp628YV,"['USA,CAN']",main,"['Midwestern United States&the United States', 'Eastern Canada&Canada']",['Heatwave'],2011,NULL,NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2255,630,,['gyBvrkD'],630.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2011 Southwestern Asia heat wave,vEUK766,"['IRQ,GEO.12.1_1']",main,"['Iraq', 'Tbilisi&Georgia']",['Heatwave'],2011,7,NULL,2011,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2257,631,,['wH7bvUS'],631.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2011 United Kingdom heat wave,yPjuLA8,['GBR'],main,['the United Kingdom'],['Heatwave'],2011,9,NULL,2011,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2259,632,,['XhcSp3e'],632.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2012 Midwest heat wave,B78Dsw7,['USA'],main,['Midwestern United States&the United States'],['Heatwave'],2012,3,NULL,2012,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
