,sentences
282,Agriculture across the state suffered tremendous losses.
283,"As of October 18, estimated damage in the agriculture industry alone reached $2.38–2.89 billion."
284,"Forestry experienced the greatest losses at $1 billion, with about 1 million acres of trees destroyed."
285,"Described as a ""generational loss"", pecan farms in many areas were wiped out."
286,"The Department of Agricultural and Applied Economics at the University of Georgia estimated that the pecan crop suffered $100 million in direct losses, with another $260 million in direct losses associated with damage to pecan trees."
287,Farmers were still recovering from damage incurred by Hurricane Irma during the preceding year.
288,The entire crop in Seminole County was lost and 85 percent was lost in Decatur.
289,"Initially expected to be a record harvest, a large portion of the cotton crop—worth an estimated $300–800 million—was wiped out."
290,$480 million worth of vegetables were destroyed.
291,"In the poultry industry, more than 2 million chickens died due to the storm, and the loss were about $25 million."
292,The insurance claims throughout the state were about $700 million.
293,"---Elsewhere---
Four EF0 tornadoes were spawned in South Carolina, all of which caused minor tree damage."
294,"Moisture streaming northward ahead of Michael led to heavy rainfall across North Carolina on October 11, with most occurring in the basins of the New and Watauga river basins."
295,"Most of the rain fell in three to six hours, triggering flash floods."
296,Rainfall totals were generally 4–8 in(100–200 mm) with some localized maxima in excess of 10 in(250 mm).:
297,"139–140  As the cyclone itself passed through North Carolina, it produced wind gusts of 40–60 mph(64–97 km/h) across the central region of the state, blowing down trees onto roads and electric lines;: 138  490,000 Duke Energy customers were left without power late on October 11, and 342,000 remained without power in the state 24 hours later."
298,"A tree fell on a car in Statesville, killing the driver."
299,Two others died in Marion when they crashed into a tree that had fallen across a road.
300,Fallen trees damaged homes and hotels in the Research Triangle.
301,The total cost of damage in central North Carolina reached $7.15 million.:
302,"137  Winds were stronger along the coast, with a peak gust of 74 mph(119 km/h) measured in Kitty Hawk."
303,"The northern Outer Banks experienced minor shingle damage and isolated tree damage as a result of these winds, with Manteo, Kill Devil Hills, and Kitty Hawk experiencing the heaviest impacts from both these winds and storm surge along the Outer Banks.:"
304,"139 
In Virginia, seven tornadoes touched down: four were rated EF0 and three were rated EF1."
305,"The three EF1 tornadoes struck Burkeville, Mannboro, and Toana, blowing roofs off buildings and knocking down trees, some onto homes."
306,A house in Mannboro was shifted slightly off its foundation and had most of its roof uplifted.
307,Flash Flood Emergencies were issued for both Roanoke and Danville on October 11.
308,"In the southernmost regions of the state, over 10 in(250 mm) of rain fell."
309,"In Danville itself, the 6 in(150 mm) was the most rain to ever fall in a single day."
310,"Four people including a firefighter were washed away by floodwaters, and another firefighter was killed in a vehicle collision on Interstate 295."
311,A sixth fatality was discovered when the body of a woman was found on October 13.
312,"At least 1,200 roads were closed, and hundreds of trees were downed."
313,"Up to 600,000 people were left without power at the height of the storm."
314,"In Maryland, the remnants of Michael dropped 7 in(180 mm) of rain over a period of a few hours in Wicomico County on October 11."
315,"Flooding from the Rockawalkin Creek damaged a portion of MD 349, forcing the road to be closed."
316,Homes were flooded in the Canal Woods neighborhood in Salisbury.
317,Three hundred people were forced to evacuate from three apartments in the neighborhood.
318,"Michael's remnants also generated strong winds across Maryland, with sustained winds topping out at 38 mph(61 km/h) with gusts reaching 62 mph(100 km/h).:"
319,"109 
Further north, wind gusts reached as high as 62 mph(100 km/h) at Lewes Beach, Delaware and 54 mph(87 km/h) at Atlantic City Airport in New Jersey."
320,"Heavy rainfall was also present in this region, with 3.83 in(97 mm) of rain in Georgetown, Delaware, 3.03 in(77 mm) in Millville, New Jersey, 2.58 in(66 mm) in Atlantic City and 2.29 in(58 mm) in Islip, New York."
321,"-Aftermath-
On October 9—a day before Hurricane Michael made landfall—President Donald Trump signed an emergency declaration for Florida, which authorized the Federal Emergency Management Agency(FEMA) to coordinate disaster efforts, with Thomas McCool serving as Federal Coordinating Officer in the state."
322,The declaration also authorized funding for 75% of the cost of emergency protective measures and the removal of storm debris in 14 Florida counties.
323,The federal government also provided for 75% of the cost of emergency protective measures in an additional 21 counties.
324,"On October 11, President Trump declared a major disaster in five counties: Bay, Franklin, Gulf, Taylor, and Wakulla."
325,"Residents in the county were able to receive grants for house repairs, temporary shelter, loans for uninsured property losses, and business loans."
326,"In addition to FEMA, several private and non-profit organizations, including the DSA, PSL, and SRA, established the Hurricane Michael Relief Network which provided direct relief to residents that were affected by the disaster."
327,"Due to the storm damage in Georgia, President Trump also signed an emergency declaration for Georgia, where FEMA activity was coordinated by Manny J. Torro."
328,"The declaration authorized funding for 75% of the cost of emergency protective measures and the removal of storm debris in 31 Georgia counties, and 75% of the cost of emergency protective measures in an additional 77 counties."
329,"Florida Governor Ron DeSantis has since requested, with the storm's elevation to Category 5, the federal relief share be increased from 75% to 90%."
330,"As of April 2019, either value awaits passage of a specific relief package being delayed in the United States House of Representatives."
331,"-Records-
With maximum sustained winds of 160 mph(260 km/h) and a central pressure of 919 mbar(27.14 inHg) at landfall, Michael was the most intense landfalling mainland U.S. hurricane since Camille in 1969, which had a central pressure of 900 mbar(26.58 inHg) at landfall."
332,"Hurricane Michael was the first landfalling Category 5 Atlantic hurricane in the U.S. since Andrew in 1992, which had 165 mph(266 km/h) winds."
333,"Michael is tied with the 1928 Okeechobee hurricane for the sixth-strongest tropical cyclone by wind speed to impact the United States(including its overseas territories), and was the fourth strongest to impact the U.S. mainland."
334,"Additionally, Michael was the second-most intense hurricane by pressure to make landfall in Florida, behind the 1935 Labor Day hurricane, and the third strongest by wind, behind the 1935 Labor Day hurricane and Andrew."
335,"Michael was the second-most intense hurricane to have made landfall during the month of October in the North Atlantic basin(including the Gulf of Mexico and the Caribbean Sea), behind the 1924 Cuba hurricane."
336,Michael was the first recorded Category 4 or 5 hurricane to strike the Florida Panhandle since reliable records began in 1851.
337,"-Retirement-
Due to the extreme damage and loss of life the storm caused along its track, particularly in the Florida Panhandle and southwest Georgia, the World Meteorological Organization retired the name Michael from its rotating name lists in March 2019, and it will never again be used for another Atlantic tropical cyclone."
338,It was replaced with Milton for the 2024 season.
339,-Notes-
