,sentences
256,"Much of the spillage occurred in the High Island area of Galveston County, Texas, where storm surge rose over a low-lying oilfield and flooded the marshy area around several producing wells, beam pumps and storage tanks."
257,"During the days both before and after the storm, companies, and residents reported around 448 releases of gas, oil and other substances into the environment in Louisiana and Texas."
258,"The hardest hit places were industrial centres near Houston and Port Arthur, Texas, as well as oil production facilities off Louisiana's coast."
259,"The Coast Guard, with the Environmental Protection Agency and state agencies, has responded to more than 3,000 pollution reports associated with the storm and its surge along the upper Texas coast."
260,"Most callers complain about abandoned propane tanks, paint cans and other hazardous materials containers turning up in marshes, backyards, and other places."
261,"--Collision of oil tanker with drilling rig--
On March 6, 2009, a 159,000-ton Norwegian tanker, SKS Satilla, collided with jackup drilling rig Ensco 74, operated by Ensco(now Valaris Limited), which had been missing after Ike struck."
262,"The tanker's double hull prevented an oil spill at the site, 65 miles south of Galveston, which is 115 miles west of the original position of the rig."
263,"Four drilling rigs, including Ensco 74, were damaged by Ike, but Ensco 74 was the only missing rig."
264,At least 52 oil platforms were damaged by Ike.
265,"--Retirement--
Because of the tremendous damage and number of deaths caused by storm, the name Ike was retired by the World Meteorological Organization in April 2009, and will never be used again for an Atlantic tropical cyclone."
266,It was replaced with Isaias for the 2014 season.
267,"--Future mitigation--
A commission was established by Rick Perry, the Texas Governor, following the hurricane to investigate preparing for and mitigating future disasters."
268,"A proposal has been put forth to build an ""Ike Dike"", a massive levee system which would protect the Galveston Bay, and the important industrial facilities which line the coast and the ship channel, from a future, potentially more destructive storm."
269,The proposal has gained widespread support from a variety of business interests.
270,"As of 2009, it is currently only at the conceptual stage."
271,-Notes-
