,sentences
279,Damage and losses across The Bahamas amounted to $135 million.
280,"While Irma was making landfall in Florida, the ocean was drawn away from some western shorelines of the Bahamas due to strong easterly winds."
281,"---Cuba---
Early on September 9, Irma made landfall on the Camagüey Archipelago off the northern coast of Cuba, with sustained winds of 165 mph(266 km/h)."
282,"The strongest official sustained wind speed was 124 mph(200 km/h), while the highest wind gust reached 159 mph(256 km/h); both were observed near Camila in Ciego de Ávila Province."
283,"The weather station at Esmeralda, Camagüey, was damaged, with the wind gauge destroyed."
284,The north coast of Cuba experienced significant coastal flooding due to storm surge and abnormally high tides generated by the storm.
285,Wave heights at Cayo Romano exceeded 26 ft(7.9 m).
286,Storm surge penetrated as far as 1.2 mi(1.9 km) inland in some areas of Villa Clara Province.
287,"Multiple locations on the island observed at least 10 in(250 mm) of rainfall, with a peak total of 23.9 in(610 mm) of precipitation at Topes de Collantes."
288,"A total of 158,554 homes experienced some degree of damage, of which 14,657 were destroyed; approximately 1.9 million people experienced the direct effects of Irma."
289,"The storm partially deroofed 103,691 homes, while 23,560 were completely deroofed."
290,"Irma damaged or destroyed 980 health facilities and 2,264 schools."
291,"Approximately 3.1 million people experienced disruptions to the water supply, while 246,707 people lost telephone service."
292,About 334 mi(538 km) of roads were damaged.
293,"Crops also suffered extensively, with nearly 235,000 acres(95,000 ha) affected by the storm."
294,"Throughout the country, the hurricane inflicted $13.185 billion in damage and killed 10 people, making Irma the costliest tropical cyclone in Cuban history."
295,"The tourist areas of Cayo Coco, Cayo Guillermo and Cayo Santa María and the nearby town of Caibarién received the brunt of the storm, with waves rolling through town and the characteristic one-story homes completely flooded."
296,The storm most severely Ciego de Ávila and Villa Clara provinces.
297,"Flooding worsened as the hurricane moved west, pushing the storm surge along to the regions around Havana."
298,"By the afternoon, limited flooding was occurring in Havana, including around the Malecón."
299,Portions of province coastal flooding surpassing that which was experienced during the Storm of the Century in 1993 and Hurricane Wilma in 2005.
300,"In the city of Santa Clara, 39 buildings collapsed."
301,Rainfall resulted in several rivers reaching major flood stage.
302,The town of Cabaiguán in Sancti Spíritus Province in particular suffered extensive inland flooding after the Zaza River swelled.
303,Hurricane Irma directly affected a major colony of American flamingos on Cuba's northern Cayo Coco.
304,"Early reports from Diario de Cuba indicated that several hundred flamingos had been killed by the storm, though other estimates ranged as high as several thousand birds."
305,"--Mainland United States--
Hurricane Irma affected multiple states in the South, especially Florida."
306,"Except for the Florida Keys, the total damage Irma caused was not as great as government officials and forecasters had warned."
307,"Irma weakened after making landfall in Cuba, but strengthened back into a Category 4 prior to hitting the Keys."
308,The Florida Keys suffered the worst of the damage in the United States.
309,"After surveying the aftermath of Irma, Florida governor Rick Scott said ""I thought we would see more damage"" [on the mainland] but said ""he witnessed devastation in the Keys""."
310,"President Donald Trump commented on Twitter that the devastation in some places was ""far greater than anyone thought""."
311,Damage in the United States was estimated at a minimum of $50 billion.
312,"At the time, Irma was the fourth costliest tropical cyclone in the United States, behind hurricanes Sandy in 2012, Harvey earlier that year, and Katrina in 2005."
313,"However, later in September 2017, Hurricane Maria became the third costliest United States tropical cyclone, causing Irma to fall to the fifth costliest."
314,"At least 92 people, 10 directly and 82 indirectly, died throughout the United States in relation to Irma: 84 in Florida, 3 in Georgia, 3 in South Carolina, and 2 in North Carolina."
315,"---Florida---
Irma struck the state less than two weeks after Potential Tropical Cyclone Ten had caused the worst flooding seen in western Florida in 20 years, which further worsened the impacts in the region."
316,"The storm's large wind field resulted in strong winds across much of Florida, except for the western Panhandle."
317,"The highest reported sustained wind speed was 112 mph(180 km/h) on Marco Island, while the strongest observed wind gust was 142 mph(229 km/h), recorded near Naples, though wind gusts of 150 to 160 mph(240 to 260 km/h) likely occurred in the Middle Florida Keys."
318,More than 7.7 million homes and businesses in Florida were left without electricity at some point – approximately 73% of state.
319,"Generally heavy amounts of rainfall were recorded to the east of the Irma's path, including a peak total of 21.66 in(550 mm) in Fort Pierce."
320,"Heavy precipitation – and storm surge, in some instances – overflowed at least 32 rivers and creeks, causing significant flooding, particularly along the St. Johns River and its tributaries."
321,"Many homes and businesses suffered damage or destruction, with more than 65,000 structures damaged to some degree in West Central and Southwest Florida alone."
322,Agriculture experienced about $2.5 billion in damage.
323,"It was estimated that the cyclone caused at least $50 billion in damage, making Irma the costliest hurricane in Florida history, surpassing Hurricane Andrew, until it was itself surpassed by Hurricane Ian, 5 years later."
324,"Throughout Florida, at least 84 people died in storm-related incidents."
325,"About half of the deaths occurred from drowning, trauma, and carbon monoxide poisoning."
326,"Broward County had 21 fatalities, the most of any county in Florida."
327,"Among those deaths were 12 people at The Rehabilitation Center at Hollywood Hills, a Hollywood nursing home."
328,The patients died from sweltering heat worsened by the lack of air conditioning.
329,"The hurricane also left at least 14 deaths in Monroe County; 6 deaths in Orange County; 5 deaths each in Duval, Miami-Dade, and Palm Beach counties; 4 deaths in both Highlands and Hillsborough counties; 3 deaths in both Marion and Polk counties; 2 deaths each in Collier, Hardee, Leon, Pinellas, St. Lucie, and Taylor counties; and 1 death in Hendry, Lake, Lee, Liberty, Manatee, Nassau, Okeechobee, Pasco, Seminole, St. Johns, and Volusia counties."
330,"With Irma making landfall in Monroe County as a Category 4 hurricane, the Florida Keys were hardest hit area in the state."
331,"Strong winds and storm surge flooding caused major damage to buildings, trailer parks, boats, roads, the electricity supply, mobile phone coverage, internet access, sanitation, the water supply and the fuel supply throughout the island chain."
332,"An estimated 10 ft(3 m) storm surge occurred at Cudjoe Key, where Irma made landfall."
333,"Throughout the island, 625 homes sustained minor damage, 52 sustained major damage, and 81 were demolished."
334,"On Big Pine Key, one of the most devastated islands, 633 homes received minor impact, 299 homes received major impact, and 473 homes were completely destroyed."
335,"Overall in Monroe County, 27,649 homes experienced some degree of damage, including 1,179 homes being destroyed, 2,977 homes receiving major damage, and 5,361 suffering minor damage."
336,"After devastating the Keys, the storm then struck Collier County as a Category 3 hurricane."
337,"Several communities in the county suffered extensive damage, especially along the coast."
338,"Throughout the unincorporated areas of the county, 65 homes, including 44 mobile homes, were demolished, while 1,008 homes received major damage."
339,Property damages in unincorporated areas alone reach about $320 million.
340,"Lee County was lashed by strong winds and heavy rainfall, which caused prolonged flooding in some areas."
341,"More than 24,000 homes suffered some degree of damage, with almost 3,000 homes receiving major damage and 89 homes being destroyed."
342,Damage in the county totaled about $857 million.
343,"Impact in much of the Miami metropolitan area was generally limited to extensive tree and fence damage, as well as widespread power outages."
344,"However, in Miami-Dade County, about 1,000 homes received major damage and about 50% of crops were lost."
345,"Storm surge caused coastal flooding from Homestead to Downtown Miami, as well as in portions of Miami Beach."
346,"Parts of the Florida Heartland were devastated by high winds and flooding, particularly Hendry and Highlands counties."
347,"In the former, which has most citrus trees of any county in Florida, about 60% of orange crops were lost."
348,"Throughout Hendry County, a total of 451 homes had minor damage, 131 homes suffered major damage, and 42 others were destroyed."
349,"In Highlands County, 13,138 businesses and homes were damaged to some degree, with 144 being destroyed, 963 sustaining major damage, and 2,408 receiving minor damage."
350,"In Orange County, wind gusts reached 79 mph at Orlando International Airport."
351,A wind gust of 91 mph was also recorded in Orlando at the top of the Disney Contemporary Resort.
352,"Strong winds and heavy rainfall in Central Florida left some wind damage and flooding, necessitating evacuations and rescues, including more than 200 people in Orlo Vista after hundreds of homes were flooded."
353,"A total of 2,999 business or homes were damaged in Lake County, 7,430 in Seminole County, and 3,457 in Volusia County."
354,"Additionally, eight tornadoes touched down in Brevard County, all of which caused damage."
355,"Along much of the Gulf Coast of Florida, to the north of where Irma made landfall, negative storm surges were observed, with water retracting rather than pushing inland, causing little coastal flooding."
356,"However, on the opposite coast, extensive erosion and storm surge flooding occurred in the First Coast, especially in Duval and St. Johns counties."
357,"In Duval County, the St. Johns River crested at heights that exceeded records set during Hurricane Dora in 1964."
358,"Portions of Jacksonville experienced flooding, particularly the downtown area and the Riverside and San Marco neighborhoods, with about 350 people rescued in those sections of the city."
359,Water reached about 5 ft(1.5 m) high in some homes.
360,The city of Jacksonville suffered about $85 million in damage.
361,"In St. Johns County, storm surge left extensive damage to oceanfront properties in Ponte Vedra Beach and Vilano Beach, with several becoming uninhabitable."
362,"Additionally, some riverfront businesses in St. Augustine's historic district were flooded due to storm surge from the Matanzas River."
363,"In nearby Clay County, rainfall and storm surge combined to cause extensive flooding along portions of the Black Creek and the St. Johns River, with record high crests at several locations along the former."
364,About 350 people and 75 animals were rescued from floodwaters throughout the county.
365,"A total of 275 homes were destroyed, 175 were inflicted major damage, and 124 received minor damage."
366,"---Other states---
Three deaths were reported in Georgia due to falling trees and debris, along with widespread wind damage and power outages throughout the state primarily due to fallen trees."
367,"On Tybee Island, as well as St. Simons Island the storm surge caused extensive flooding."
368,The tropical storm also did $54 million in damage in the state.
369,"In Charleston, South Carolina, the third highest storm surge on record was recorded, reaching a height of approximately 10 ft(3 m)."
370,"By of September 12, almost 100,000 had lost power in Upstate South Carolina."
371,"Five people died in storm-related incidents across South Carolina, all from indirect incidents."
372,"The tropical storm caused damages totaling $500,000 in the state."
373,"Light damage occurred in other areas, including Tennessee."
374,"About 75,000 customers in North Carolina lost power due to Irma, where two fatalities occurred."
375,"The storm also caused $600,000 in damages in Alabama."
376,"-Aftermath-
In the immediate aftermath of Hurricane Irma's path through the West Indies and Caribbean, the devastation to roads, harbors and airports significantly impeded the transportation and distribution of relief supplies."
377,Foreign countries moved to provide much of the initial aid.
378,"The British, Dutch, French, and United States governments sent warships and planes with supplies and manpower to the region."
379,"International leaders, including Dutch King Willem-Alexander and French President Emmanuel Macron, quickly moved to visit affected territories."
380,Some of the affected countries and territories also offered assistance to each other.
381,"Cuba, which sustained extensive damage from the storm, sent 750 health workers to Antigua and Barbuda, Saint Kitts and Nevis, Saint Lucia, The Bahamas, Dominica, and Haiti."
382,Government officials and members of the public in Puerto Rico delivered assistance and evacuated people stranded on other islands.
383,The U.S. Citizenship and Immigration Services granted special 30-day humanitarian visas for British Virgin Islanders to stay in Puerto Rico.
384,Hundreds of people stranded on Saint Martin were flown to the Dominican Republic on humanitarian grounds.
385,"--Antigua and Barbuda--
In response to Hurricane Jose's approach, the Government of Antigua and Barbuda issued a mandatory evacuation on September 9 for any remaining residents on Barbuda."
386,"A Miami cargo plane landed on Antigua later that day, carrying over 60 tons(120,000 lbs) of relief supplies for the displaced storm victims—including bottled water, canned food and power generators."
387,"--British Overseas Territories--
RFA Mounts Bay stationed itself near Anguilla and provided support and relief work to the island with its helicopters and 40 marines and army engineers."
388,"The ship delivered 6 tonnes of emergency aid to Anguilla and army engineers repaired a fuel leak at Anguilla's main petrol dump, restored power to the island's hospital and provided shelters for those left homeless by the hurricane."
389,"The ship arrived in the British Virgin Islands on September 8, 2017, to provide emergency relief to the islands, including providing shelters, food and water."
390,"HMS Ocean was diverted from the Mediterranean to provide relief from Gibraltar to the affected British Overseas Territories of Anguilla, British Virgin Islands and Turks and Caicos on September 7, and aid was also supplied by the Department for International Development from their disaster response center at Kemble Airfield."
391,"As part of a £32 million operation named Operation Ruman, nearly 500 UK military personnel with emergency relief were dispatched from RAF Brize Norton."
392,This included the first deployment of No.
393,38 Expeditionary Air Wing with three RAF aircraft: two Airbus A400M Atlas and one C-130J Hercules to support relief efforts.
394,"The British government also drafted two members of the UK police cadre into the region on September 10, and 53 police officers were drafted from RAF Brize Norton to the affected British Overseas Territories on September 15 to help maintain order."
395,"UK politicians, including the chairs of the foreign affairs and development select committees, criticized both the government's preparations for the storm and its response as inadequate."
396,"By September 12, the Department for International Development had delivered more than 40 tonnes of aid into the region, including into Turks and Caicos, and 1,000 UK military troops were deployed in the region as part of relief efforts."
397,"The Prime Minister of the United Kingdom, Theresa May, pledged an additional £25 million worth of funding as part of relief efforts in the region on September 13, 2017, and the Secretary of State for Foreign and Commonwealth Affairs, Boris Johnson, said that a further 250 UK military personnel would be deployed into the area within the next few days."
398,"Anguilla's Chief Minister, Victor Banks, praised the British government's response to the storm and said that Boris Johnson's visit to the island ""sends a very positive signal to Anguillans that the British are serious about their response to this very severe hurricane"", but went on to say that the current financial commitment from the UK was not substantial enough."
399,"By September 15, the United Kingdom had over 70 military personnel and 4 police officers in Anguilla and had delivered 15 tonnes of aid to the island."
400,"In the British Virgin Islands, Royal Marines had cleared the airfield so that it was operational for the delivery of aid into the islands, with more than 200 British military personnel and 54 UK police officers on the ground and 8 tonnes of aid delivered to the islands."
401,"120 British military personnel were on the ground in Turks and Caicos, and over 150 shelter kits and 720 liters of water were delivered to the islands on September 15."
402,"Amendments to international aid rules by the Organisation for Economic Co-operation and Development(or OECD) allowed for the UK government to provide access to £13 billion worth of aid to the affected British Overseas Territories, through the UK's Official Development Assistance(ODA) by November 2017."
403,"--The Bahamas--
By the afternoon of September 9, Bahamas Power and Light Company had dispatched crews across the archipelago to repair infrastructure damage."
404,"The southernmost islands, which were most severely affected by Irma's eye, remained largely inaccessible for days."
405,"Assessments showed that 15% of the national telecommunications network had been affected, with at least one tower destroyed."
406,"Bahamasair resumed a limited domestic schedule on September 10, with international flights still canceled due to existing and anticipated destruction at other destinations."
407,"The worst devastation occurred on Ragged Island, over which Irma's eye had directly passed."
408,"After days of the National Emergency Management Agency not being able to physically reach the island, officials were finally able to inspect it; they promptly declared it uninhabitable."
409,"Prime Minister Hubert Minnis said that it was the worst disaster area he or his officials had ever seen, and that all remaining residents would need to leave, potentially permanently."
410,Business leaders and other officials called for a new long-term development model to shift the population away from such sparsely-settled islands.
411,"On Grand Bahama and Bimini, where tornadoes associated with Irma touched down on September 10, more than 100 people were left displaced."
412,"Infrastructure damage included docks, parks, and the power system."
413,"Aside from tangible asset losses, Irma brought significant economic damages."
414,"International freight shipping was projected to be offline for a week, and costs for rebuilding supplies were inflated due to demand in the U.S.
--Cuba--
Swollen rivers contributed to worsening flooding in the days after the storm system left, resulting in additional evacuations."
415,Officials resorted to using inflatable rafts to access affected areas.
416,The national electrical infrastructure was said to be extensively damaged.
417,"--Hispaniola--
In the Dominican Republic, flooding worsened following Irma's departure, leading the number of displaced persons to increase to more than 24,000 by September 8."
418,"President Danilo Medina ordered further evacuations due to at-risk dams, while the government banned swimming in rivers and ordered boats kept in port."
419,"More than 422,000 people were left without water due to 28 aqueducts being damaged."
420,"In Haiti, officials stated that losses were greater than they could have been since people largely did not heed early preparation and evacuation warnings."
421,"At least 5,000 homes were flooded."
422,One man died trying to cross a flooded river; another went missing and 17 were injured.
423,"The trash- and waste-contaminated floodwaters in places like Cap-Haïtien, Ouanaminthe, and Gonaives led to fears of cholera outbreaks."
424,"Flooding continued to worsen days after the storm, as runoff from the mountains swelled rivers in low-lying farming communities."
425,"United Nations peacekeepers from Brazil were able to gain access to the flooded northwest region to provide urgent aid, but non-governmental organizations and Haitian economists warned that the estimated 30,000 victims would need longer-term assistance as well."
426,"Prime Minister Jack Guy Lafontant appointed a government commission to address Irma's effects, with Action Against Hunger in charge of humanitarian coordination."
427,"--United States territories--
In the USVI, residents and tourists alike were described as being in a state of traumatic shock."
428,"By September 7, the USS Wasp amphibious assault ship had arrived in the USVI to provide supplies, damage assessment, and evacuation assistance."
429,"Four additional warships, some of which had already been on their way to Texas to assist with Hurricane Harvey relief, were redirected to the region."
430,"At a September 10 news conference, Governor Kenneth Mapp described Irma as a ""horrific disaster"" for which ""[t]here will be no restorations or solutions in days or weeks."""
431,"The Federal Emergency Management Agency airlifted in goods for residents, who were subjected to a curfew."
432,"Norwegian Cruise Lines and Royal Caribbean Cruise Line agreed to transport tourists to Florida, contingent upon port availability following the state's own experience with Irma."
433,"On Saint John, described as ""perhaps the site of Irma's worst devastation on American soil,"" it took six days for an active-theater disaster zone to be established, leading to criticism of the U.S. government response."
434,The National Guard was delayed in reaching Saint John due to the number of overturned boats left in the harbor.
435,"The National Guard was brought in to maintain order, while the Coast Guard brought evacuees to cruise ships bound for San Juan and Miami."
436,There was still no electricity on St. John in the middle of October 2017.
437,"By September 9, more than one million Puerto Ricans were still without power, tens of thousands were without water, and several thousand were still in shelters."
438,Hospitals were operating on generator power.
439,The government was struggling to establish contact with the islands of Culebra and Vieques.
440,"By September 10, the main island had recovered enough to serve as a refuge for people stranded on other islands, including 1,200 tourists from Saint Martin and the U.S. Virgin Islands."
441,Airlifts had brought more than 50 patients to Puerto Rico.
442,"Five months after Irma, two-thirds of the hospital beds on Saint Thomas were still unavailable, due to extensive physical damage and staffing shortages."
443,"--Saint Martin and French Overseas Department--
Damage to Sint Maarten's harbor and to Princess Juliana International Airport left the Dutch part of Saint Martin unreachable, although the smaller Grand Case-Espérance Airport on the French side could be reopened by September 7 for supply aid by helicopter and airplane."
444,The French armed forces based in Guadeloupe and French Guiana flew equipment and troops on board a CASA/IPTN CN-235 aircraft.
445,"The following day, the Dutch military was able to airlift dialysis patients off the island while also dropping leaflets to warn islanders about the rapidly approaching Hurricane Jose."
446,"Although the airport was closed, 435 students and faculty of the American University of the Caribbean were evacuated by the U.S. military."
447,"On September 10, Dutch King Willem-Alexander departed for the region, with intentions to visit Sint Maarten and other affected Dutch territories and commonwealth members."
448,French President Emmanuel Macron followed this announcement by stating his intentions to visit the French part of the island on September 12 in order to bring aid supplies.
449,"In response to criticism of the French handling of the disaster, 1,000 troops, police, and other emergency workers were sent to Saint Martin and Saint Barthélemy."
450,"On both sides of Saint Martin, desperate conditions combined with food and water shortages in Irma's aftermath led to reports of violence, scavenging, and theft."
451,"In response, the French government increased its troop deployment to 2,200 and the Dutch government sent more than 600 military and police personnel."
452,The day after the hurricane hit Saint Barthelemy the French armed forces based in Guadeloupe and French Guiana flew equipment and troops into the reopened Grand Case-Espérance Airport.
453,"On September 7 and 9, equipment and personnel were flown from France to Guadeloupe and Martinique."
454,"--Florida--
Sporadic reports of looting and burglaries at several Miami Metro area businesses occurred with the theft of non-essential items such as sports apparel and athletic shoes during the height of the storm."
455,"On September 11, Florida Governor Rick Scott conducted an aerial tour to survey the damage to the Keys."
456,The Overseas Highway remained closed while authorities assessed the integrity of the 42 bridges along the route.
457,"Residents returning to the Keys were faced with a police roadblock, to the south of Florida City."
458,"USS Iwo Jima, USS New York and aircraft carrier USS Abraham Lincoln were sent to the Keys area to aid with the recovery."
459,"On September 12, some residents were allowed to return into the Keys as far as Islamorada."
460,"Although road damage blocked entry any farther than Islamorada, bridges had been inspected and found safe to Sugarloaf Key."
461,"By late on September 12, the Overseas Highway had been repaired and the bridges inspected as safe for first responders to travel to Key West."
462,"On September 16, residents were free to return to Marathon."
463,"Residents were allowed to return to Key West the following day, although the Keys remained closed to tourists and a checkpoint remained in place in Florida City."
464,"Due mainly to the widespread loss of power, cell phone service was also reduced after battery backup power for cell phone towers ran out and backup generators ran out of fuel."
465,"In an impact report by the FCC, as of 11 AM EDT on September 12, 89 of 108(82%) cell phone towers were non-functioning in Monroe County(Florida Keys), 154 of 212(73%) were non-functioning in Collier County(Naples), 36 of 46(78%) were non-functioning in Hendry County, and an additional six counties had 41-60% of cell phone towers not functioning, including Lee County(Fort Myers) and Miami-Dade County."
466,NOAA released map-format aerial reconnaissance image data of damage from the storm.
467,"The imagery featured several areas of Florida: including the Florida Keys, the southwest coast of Florida from Marco Island to Punta Gorda, much of the northeast coast of Florida, and portions of the Jacksonville area."
468,Portions of the Georgia and South Carolina coasts were also photographed.
469,"Additionally, the Sun-Sentinel published before and after photos of several landmarks in the Florida Keys."
470,"In the days after the hurricane, due to the heavy rainfall, numerous rivers had flooded, including residential areas."
471,"Public health risks, such as diarrheal infections and mosquito-borne illnesses, remain from the flooding that resulted in the aftermath of the hurricane."
472,A large concern from flooding is contamination because people become exposed to dirty floodwaters and the potential for contaminated water to enter the local water supply is significant.
473,"One example of an illness that can enter the water supply is leptospirosis, which is rat urine carries into the floodwaters."
474,"Untreated exposure to leptospirosis can cause kidney damage, meningitis, and liver failure."
475,Noroviruses and other infections are also a risk.
476,"Following Irma's passage, a 15 ft(4.6 m) hand-carved wooden canoe was discovered on the banks of the Indian River and could be several hundred years old."
477,The state has removed the canoe for examination and safe keeping.
478,"Due to Irma's and Hurricane Harvey's impact in Florida and Texas, U.S. employment declined in September 2017 for the first time since September 2010."
479,"The leisure and hospitality industries were especially hard hit, losing 111,000 jobs in September."
480,"-Records-
Irma set multiple records for intensity, especially at easterly longitudes, time spent at such an intensity, and its intensity at landfall."
481,"When Irma reached Category 5 intensity with winds of 175 mph(282 km/h) at 11:45 UTC on September 5 at 57.7°W, it became the easternmost Atlantic hurricane of this strength on record, surpassing Hurricane David of 1979, later beaten by Hurricane Lorenzo 2 years later."
482,"By 00:15 UTC on September 6, Irma reached peak intensity with 180 mph(285 km/h) winds and a minimum pressure of 914 mbar(914 hPa; 27.0 inHg)."
483,"This ties it with Hurricane Mitch of 1998, Hurricane Rita of 2005, and Hurricane Milton of 2024 as the sixth-strongest Atlantic hurricane by wind speed."
484,"Only five other Atlantic hurricanes have been recorded with wind speeds higher than Irma: Hurricane Allen of 1980, which had maximum sustained winds of 190 mph(310 km/h), and the 1935 Labor Day hurricane, Hurricane Gilbert of 1988, Hurricane Wilma of 2005, and Hurricane Dorian of 2019, all of which had peak winds of 185 mph(298 km/h)."
485,"At the time, Irma was also the strongest hurricane ever recorded in the Atlantic Ocean outside the Caribbean Sea and Gulf of Mexico; later surpassed by Hurricane Dorian, and was the strongest Atlantic hurricane since Wilma in terms of maximum sustained winds, and the most intense in terms of pressure since Dean in 2007."
486,"In addition, Irma achieved one of the longest durations of Category 5 strength winds, and the third-highest accumulated cyclone energy(ACE) index for a tropical cyclone in the Atlantic basin, with a value of 64.9 units."
487,Only the 1899 San Ciriaco hurricane and Hurricane Ivan in 2004 achieved higher values.
488,"On September 6, Irma made landfall on the islands of Barbuda, Saint Martin, and Virgin Gorda at peak strength."
489,"This ties Irma with cyclones Monica of 2006 and Winston of 2016, and typhoons Zeb of 1998 and Megi of 2010 as the seventh-strongest tropical cyclone to make landfall globally – in terms of sustained winds – trailing only Typhoon Goni of 2020 which bore winds of 195 mph(314 km/h) at landfall, Typhoon Haiyan of 2013 and Typhoon Meranti of 2016, which bore winds of 190 mph(310 km/h) at landfall, and the 1935 Labor Day hurricane, Typhoon Joan of 1959, and Hurricane Dorian of 2019, which bore winds of 185 mph(298 km/h) at landfall."
490,"Irma is second to the 1935 Labor Day hurricane and Hurricane Dorian of 2019 as the strongest landfalling cyclone on record in the Atlantic basin, and is the first hurricane to make landfall anywhere in the Atlantic at Category 5 status since Felix in 2007."
491,"Irma is the first recorded Category 5 hurricane to affect the northern Leeward Islands, and was one of the worst storms to hit the region on record, along with Hurricane Donna in 1960 and Hurricane Luis in 1995."
492,"In addition, Irma is only the second hurricane on record to make landfall in Cuba at Category 5 intensity, with the other being a hurricane in 1924."
493,"Furthermore, when Irma made landfall on Barbuda, Saint Martin, Virgin Gorda, and Cuba as a Category 5 hurricane, it became one of only two recorded Atlantic storms to make landfall in multiple nations at this strength; the other was Hurricane Andrew in 1992, which struck both Eleuthera and the United States as a Category 5 hurricane."
494,"Irma made landfall in the Florida Keys with winds of 130 mph(210 km/h) and a pressure of 931 mbar(931 hPa; 27.5 inHg), making it the strongest hurricane to strike Florida in terms of wind speed since Charley in 2004, and the most intense to strike the state in terms of barometric pressure since Andrew in 1992."
495,"In the span of two weeks, two Category 4 hurricanes—Harvey and Irma—struck the continental United States, the first time on record two Atlantic tropical cyclones of such strength made landfall on the country in the same hurricane season."
496,This also marked only the third occurrence of two consecutive Atlantic storms making landfall in the United States as major hurricanes.
497,"The other two instances were the Great Charleston and Cheniere Caminada hurricanes in 1893, and hurricanes Ivan and Jeanne in 2004."
498,"-Retirement-
Because of the extensive damage and loss of life the hurricane caused in the northeastern Caribbean and the United States, particularly in Florida, the World Meteorological Organization retired the name Irma from its rotating naming lists in April 2018; it will never again be used for another Atlantic hurricane."
499,It was replaced with Idalia for the 2023 season.
500,-Notes-
