index,sentences
307,"And I think you're going to see a—I think the people there will see a big difference [within] this next weekend."""
308,Runoff from the hurricane created significant problems for the ecology of North Carolina's rivers and sounds.
309,"In the immediate aftermath of the storm, freshwater runoff, sediment, and decomposing organic matter caused salinity and oxygen levels in Pamlico Sound and its tributary rivers to drop to nearly zero."
310,"This raised fears of massive fish and shrimp kills, as had happened after Hurricane Fran and Hurricane Bonnie, and the state government responded quickly to provide financial aid to fishing and shrimping industries."
311,"Strangely, however, the year's shrimp and crab harvests were extremely prosperous; one possible explanation is that runoff from Hurricane Dennis caused marine animals to begin migrating to saltier waters, so they were less vulnerable to Floyd's ill effects."
312,Pollution from runoff was also a significant fear.
313,"Numerous pesticides were found in low but measurable quantities in the river waters, particularly in the Neuse River."
314,"Overall, however, the concentration of contaminants was slightly lower than had been measured in Hurricane Fran, likely because Floyd simply dropped more water to dilute them."
315,"When the hurricane hit North Carolina, it flooded hog waste lagoons and released 25 million gallons of manure into the rivers, which contaminated the water supply and reduced water quality."
316,"Ronnie Kennedy, Duplin County director for environmental health, said that of 310 private wells he had tested for contamination since the storm, 9 percent, or three times the average across eastern North Carolina, had faecal coliform bacteria."
317,"Normally, tests showing any hint of faeces in drinking water, an indication that it can be carrying disease-causing pathogens, are cause for immediate action."
318,"--Retirement--
Due to the high impact, extensive damage, and loss of life from the hurricane, the name Floyd was retired by the World Meteorological Organization in the spring of 2000, and it will never again be used for another north Atlantic tropical cyclone."
319,It was replaced with Franklin for the 2005 season.
320,-Notes-
