,sentences
246,"The depression intensified into Tropical Storm Lisa six hours after formation, but fell back to tropical depression intensity by 18:00 UTC on September 22 as dry air entered the circulation."
247,A more favorable environment allowed Lisa to re-attain tropical storm status by 12:00 UTC the following day and subsequently begin a period of rapid intensification.
248,The small cyclone reached hurricane intensity by 21:00 UTC on September 24 and attained peak winds of 85 mph(135 km/h) six hours later.
249,"Progressively cooler waters and stronger shear caused Lisa to weaken to a tropical storm early on September 25, weaken to a tropical depression early on September 26, and degenerate into a remnant low at 18:00 UTC that day."
250,"The remnant low moved northwest and north, dissipating by 06:00 UTC on September 29 about 595 mi(960 km) south-southwest of the Azores."
251,"--Tropical Storm Matthew--
The same tropical wave that led to the formation of Julia moved off the western coast of Africa on September 11, leading to the development of a tropical depression by 12:00 UTC on September 23 about 565 mi(910 km) east of Cabo Gracias a Dios."
252,"Steered west to west-northwest by a subtropical ridge to its north, the depression steadily organized, intensifying into Tropical Storm Matthew six hours after formation and attaining peak winds of 60 mph(95 km/h) by 18:00 UTC on September 23, an intensity it maintained while making just south of Cabo Gracias a Dios an hour later."
253,"The system briefly emerged into the Gulf of Honduras on September 25 before making a second landfall north-northeast of Monkey River Town, Belize, with winds of 40 mph(65 km/h) around 15:00 UTC."
254,"The system weakened quickly once inland, falling to a tropical depression by 18:00 UTC and degenerating into a remnant low by 12:00 UTC on September 26."
255,The remnant low turned southwest and dissipated twelve hours later.
256,"The precursor wave to Matthew produced heavy rainfall across portions of Venezuela, destroying several homes and leading to eight fatalities."
257,"Impacts extended across Central America, especially in Nicaragua where 70 people were killed."
258,"Bridges were collapsed, roads were destroyed, communication lines were downed, and up to 255 communities were affected by the storm there."
259,"Similar but less severe damage was observed in Honduras, where four people were killed, and in El Salvador, where one person died."
260,"Widespread rainfall totals of 10 in(250 mm) were recorded across Veracruz, peaking at 16.73 in(425 mm) in Acayucan."
261,The combined impacts of Hurricane Karl and Tropical Storm Matthew in the state cost up to $8 billion.
262,"Flooding from Matthew further inland in Mexico, which was already observing one of its wettest years on record, led to a landslide in Santa María Tlahuitoltepec that killed seven people."
263,"--Tropical Storm Nicole--
The remnants of Matthew combined with a broad area of low pressure over the northwestern Caribbean to form Tropical Storm Nicole by 12:00 UTC on September 28, about 75 mi(120 km) south of the Isle of Youth, Cuba."
264,"Affected by strong westerly shear, Nicole never inherited a traditional appearance on satellite imagery; instead, it was characterized by an ill-defined circulation west of most convection, with the strongest winds well displaced from the center."
265,"The cyclone attained peak winds of 45 mph(70 km/h) shortly after formation, but its center of circulation became increasingly diffuse as Nicole tracked toward the Cuba coastline, leading to degeneration into a remnant low by 15:00 UTC on September 29."
266,"The low moved north-northeast into the Bahamas, where it became extratropical and quickly weakened to a trough on September 30."
267,"Nicole produced a tremendous amount of rain in Jamaica, totaling to 37.42 in(950 mm) in Belleisle."
268,"Severe flooding and landslides affected up to 507,831 residents, resulting 16 deaths and 42 injuries."
269,"Flooded roadways isolated communities, trapping hundreds of people in their homes."
270,"Over 288,000 residences lost power, over 40 percent of the island's water supply systems were inoperable at one point, and dozens of bridges collapsed."
271,"Infrastructure damage totaled to $235.4 million, while property damage reached $3.2 million and agricultural damage amounted to $6.8 million."
272,"In nearby Cuba, rainfall reached 9.22 in(234 mm) and winds gusted to 53 mph(85 km/h); houses were flooded, crops were damaged, and livestock was killed as a result."
273,"Similar impacts occurred across the Cayman Islands, with sporadic power outages, flooding in low-lying locations, and damaged houses."
274,"While the remnants of Nicole produced only minor impacts across Florida, mainly in the form of street flooding, impacts were much more severe across the Mid-Atlantic as the system combined with a large area of low pressure across the region."
275,"Record-breaking rainfall, accumulating to 22.54 in(573 mm) in Wilmington, North Carolina, closed over 150 roadways, knocked out power, and caused traffic accidents."
276,"--Hurricane Otto--
A tropical wave departed the western coast of Africa on September 26, becoming entangled with an upper-level trough to form a subtropical depression by 06:00 UTC on October 6, about 265 mi(425 km) north-northwest of San Juan, Puerto Rico."
277,The depression recurved sharply northeast and quickly strengthened into Subtropical Storm Otto six hours after formation.
278,"On October 7, Otto completed transition into a fully tropical cyclone as deep convection formed over its center, despite weakening during the process."
279,The system further intensified into a hurricane by 12:00 UTC on October 8 and attained peak winds of 85 mph(135 km/h) twelve hours later.
280,"An abrupt increase in wind shear caused Otto to weaken as it accelerated northeast; it fell to tropical storm intensity by 00:00 UTC on October 10 and transitioned into an extratropical cyclone six hours later while positioned about 1,035 mi(1,666 km) east-northeast of Bermuda."
281,"The extratropical cyclone persisted for several days, eventually becoming a non-convective swirl early on October 14 and dissipating by 00:00 UTC on October 18."
282,Otto and its precursor disturbance brought several days of rainfall and gusty winds to the Greater Antilles.
283,"In St. Lucia, 400 houses were severely flooded or destroyed, access to water was cut off, and power outages were observed."
284,"Storm impacts in Saint Kitts and Nevis flooded homes, caused minor beach erosion, topped bridges, washed out roads, and caused severe disruption to electrical services."
285,"Throughout the U.S. Virgin Islands, monthly rainfall records were shattered, with 21.52 in(547 mm) in Red Hook."
286,Flooding and landslides on surrounding islands closed roads and highways.
287,"Across the British Virgin Islands, the worst flooding in the nation's history—with precipitation amounts up to 24.98 in(634 mm)—overturned cars, damaged drainage pipes and utility lines, and left residents without water."
288,"Widespread flooding across Puerto Rico affected at least 295 roads, including at least 14 that were severely damaged, and impacted crops."
289,"Landslides and downed utility poles isolated communities, waters supplies were contaminated, and numerous people required rescuing."
290,"--Hurricane Paula--
The complex interaction between a cold front, multiple tropical waves, and a broad area of low pressure in the wake of Nicole led to the formation of a tropical depression by 00:00 UTC on October 11 about 115 mi(185 km) southeast of Cabo Gracias a Dios."
291,"The nascent cyclone intensified into Tropical Storm Paula six hours later, briefly moving ashore the northeastern tip of Honduras early on October 11 before re-emerging into the northwestern Caribbean."
292,"Amid a favorable environment, Paula intensified into a hurricane by 00:00 UTC on October 12 and attained peak winds of 105 mph(170 km/h) at 18:00 UTC while maintaining an unusually small size."
293,An increase in shear prompted a steady weakening trend as the system turned north and then east.
294,"Paula fell to tropical storm intensity early on October 14, making landfall between Santa Lucia and Puerto Esperanza with winds of 65 mph(105 km/h)."
295,The system further weakened to a tropical depression early on October 15 and degenerated into a remnant low by 12:00 UTC.
296,"The remnant low quickly became diffuse, dissipating at 18:00 UTC."
297,"In northeastern Honduras, low-lying areas were evacuated and numerous homes were destroyed."
298,"Rainfall peaked at 7.9 in(200 mm), resulting in widespread flooding."
299,Waves up to 7 ft(2.1 m) affected the coastline.
300,An American tourist drowned off Cozumel after succumbing to rough seas.
301,Only very minor impacts were observed along the northeastern coastline of the Yucatán Peninsula.
302,"The outer bands of Paula affected Cuba, where rainfall peaked at 7.32 in(186 mm) and winds reached 68 mph(109 km/h)."
303,"The strong winds downed many trees, blocking roadways, and damaged the roofs of several homes."
304,"The rain, however, was regarded as generally beneficial to crops and low reservoirs."
305,Rough seas removed concrete from Havana's sea wall and submerged coastal streets under 1–2 ft(0.30–0.61 m) of water.
306,"--Hurricane Richard--
An area of disturbed weather within a persistent, broad trough across the southwestern Caribbean organized into the nineteenth tropical depression of the season by 06:00 UTC on October 20 about 195 mi(315 km) north of Cabo Gracias a Dios."
307,"The depression was slow to organize at first, affected by dry air and moderate shear from a trough over the Southeast United States and western Atlantic, but eventually strengthened into Tropical Storm Richard by 12:00 UTC on October 21 as it curved south and then west."
308,"Upper-level winds slackened over subsequent days, allowing the cyclone to attain hurricane intensity early on October 24 and reach peak winds of 100 mph(160 km/h) by 00:00 UTC the next day."
309,"Richard moved ashore near Gales Point, Belize, thirty minutes later."
310,"The system weakened rapidly once inland, degenerating into a remnant low by 00:00 UTC on October 26."
311,"Despite emerging over the Bay of Campeche, high wind shear prevented redevelopment and instead caused the feature to dissipate eighteen hours later."
312,"Although Richard tracked north of Honduras, strong winds along the coastline downed trees and power lines."
313,"Mudslides stranded up to 15,000 people across 40 different towns."
314,The island of Roatán received a gust of 58 mph(93 km/h).
315,"Farther north and west in Belize, the Belize Zoo and Tropical Education Center—popular attractions for tourists—were heavily damaged."
316,About 80% of the grapefruit and nearly 25% of the orange crop were lost there.
317,"Two deaths were observed: one man was killed when his boat capsized in rough seas, while a second man was mauled to death by a jaguar that escaped after a tree mangled its cage."
318,The damage cost topped $80 million.
319,"--Hurricane Shary--
On October 27, a nearly-stationary trough generated a low-pressure area to the Lesser Antilles, which interacted with an upper-level low to produce an area of convection."
320,"The asymmetric cloud structure resembled a subtropical cyclone at first, which became more circular as the system moved to the west-northwest, away from the upper-level low."
321,"Late on October 28, the low developed into a tropical depression about 520 mi(830 km) south-southeast of Bermuda, after the circulation became better defined within the thunderstorms."
322,"With marginal water temperatures and wind shear, conditions favored further strengthening, and the depression quickly intensified into Tropical Storm Shary."
323,"The thunderstorms pulsed around the circulation, despite some dry air."
324,"Influenced by an approaching cold front, Shary slowed its trajectory and turned northeastward."
325,"After a drop in wind shear, the storm was able to intensify and develop a small eye feature."
326,"Eearly on October 30, Shary intensified to hurricane status, attaining peak winds of 75 mph(120 km/h)."
327,The NHC described it as a case of a small hurricane that would not have been observed before the availability of microwave satellite imagery.
328,"Upon reaching this intensity, Shary was entrenched in a deep, southwesterly mid-latitude flow, resulting in an accelerated motion toward the northeast."
329,"Accelerating over cooler waters, Shary lost its convective symmetry as it interacted with the approaching cold front."
330,"Late on October 30, the hurricane transitioned into an extratropical cyclone, and soon after it was absorbed by the approaching front."
331,"Immediately following the first advisory on Shary on October 28, the Government of Bermuda issued a tropical storm warning for the entire island."
332,JetBlue canceled flights from the United States to Bermuda in response to the storm.
333,"The Causeway, a low-lying bridge that connects St. David's Island to the mainland, was scheduled to shut down at 7:00 p.m. local time on October 29; several football cancellations were made as a result."
334,Ferry service between Hamilton Parish and St. George's Island was temporarily suspended.
335,Local officials urged residents to secure their boats as a safety precaution.
336,"The tropical storm warning was canceled during the evening of October 29, as Shary no longer posed a threat to Bermuda."
337,"Since Shary turned away from Bermuda before directly striking the island, its effects were limited."
338,"Only 0.54 in(14 mm) of rain fell during the storm's passage, and winds gusted to 35 mph(55 km/h)."
339,"--Hurricane Tomas--
The final tropical cyclone of the 2010 season developed from a tropical wave that moved off Africa on October 24."
340,"The wave pushed west, organizing into a tropical depression by 06:00 UTC on October 29 and into Tropical Storm Tomas six hours later while located a few hundred miles east of Barbados."
341,"The cyclone turned northwest after formation while continuing to intensify, moving over Barbados by 09:00 UTC on October 30 with winds of 70 mph(115 km/h); as such, Tomas became the latest storm in a calendar year to strike the Windward Islands."
342,"The system reached hurricane intensity three hours later, and by 20:00 UTC, attained its peak winds of 100 mph(160 km/h) while moving across St. Lucia."
343,"After moving into the Caribbean, a sharp increase in wind shear and dry air entrainment caused Tomas to dramatically weaken, and the storm fell to a tropical depression by 00:00 UTC on November 3."
344,Fluctuating atmospheric conditions allowed Tomas to strengthen and oscillate between a tropical storm and hurricane as it curved through the Windward Passage and into the Atlantic.
345,"By 00:00 UTC on November 8, the cyclone succumbed to an increasingly unfavorable regime and became an extratropical cyclone."
346,The storm rotated around a broader low in the western Atlantic before being absorbed by a larger extratropical low south of Newfoundland early on November 11.
347,"Impacts throughout the Windward Islands were substantial, but most heavily concentrated in St. Lucia."
348,"There, gusts reached 69 mph(111 km/h), toppling trees and power lines."
349,"Torrential rainfall up to 26.3 in(670 mm) created mudslides and landslides that damaged or destroyed numerous structures, bridges, and vehicles."
350,Most of the island's plantain and banana crops were destroyed.
351,Up to 14 people were killed.
352,"Farther west in Curaçao, Tomas led to the most prolific rain event in four decades."
353,"An elderly man was killed after suffering a heart attack and drowning in his flooded vehicle, while a rescue worker died after a hospital wall collapsed."
354,"In Haiti, already ravaged by a catastrophic 7.0 MW earthquake less than a year prior, heavy rainfall flooded a refugee camp and triggered mudslides that destroyed homes and roads."
355,"Up to 35 people were killed there, though it was feared many more could die as Tomas exacerbated an already-deadly cholera outbreak."
356,"-Storm names-
The following list of names was used for named storms that formed in the North Atlantic during 2010."
357,"This was the same list used in the 2004 season with the exceptions of Colin, Fiona, Igor, and Julia, which replaced Charley, Frances, Ivan, and Jeanne, respectively."
358,"Storms were named Colin, Fiona, Igor, Julia, Paula, Richard, Shary, and Tomas for the first(and in the cases of Igor and Tomas, only) time this year."
359,"--Retirement--
On March 16, 2011, at the 33rd Session of the RA IV hurricane committee, the World Meteorological Organization retired the names Igor and Tomas from its rotating Atlantic hurricane name lists due to the number of deaths and damage they caused, and they will not be used again for another Atlantic hurricane."
360,"They were replaced with Ian and Tobias, respectively, for the 2016 season."
361,"-Season effects-
This is a table of all of the storms that formed in the 2010 Atlantic hurricane season."
362,"It includes their name, duration, peak classification and intensities, areas affected, damage, and death totals."
363,"Deaths in parentheses are additional and indirect(an example of an indirect death would be a traffic accident), but were still related to that storm."
364,"Damage and deaths include totals while the storm was extratropical, a wave, or a low, and all of the damage figures are in 2010 USD."
